date,股票代码,open,close,high,low,volume,amount,amplitude_pct,pct_chg,change,turnover_rate
2022-04-15,300274,58.99,56.94,59.05,55.65,364027,3085239280.0,5.72,-4.29,-2.55,3.32
2022-04-18,300274,56.64,59.31,59.72,54.84,284144,2440152256.0,8.57,4.16,2.37,2.59
2022-04-19,300274,59.06,60.93,61.97,59.0,314016,2832336000.0,5.01,2.73,1.62,2.86
2022-04-20,300274,48.52,48.02,51.89,48.02,686559,5055683840.0,6.35,-21.19,-12.91,6.26
2022-04-21,300274,45.88,42.57,46.5,42.16,804247,5369459968.0,9.04,-11.35,-5.45,7.34
2022-04-22,300274,42.79,43.05,43.87,42.16,464722,3022094672.0,4.02,1.13,0.48,4.13
2022-04-25,300274,41.23,38.58,41.83,38.58,476471,2904440576.0,7.55,-10.38,-4.47,4.24
2022-04-26,300274,39.01,37.65,39.58,37.27,401682,2362220128.0,5.99,-2.41,-0.93,3.57
2022-04-27,300274,36.99,40.66,41.13,36.51,538710,3224786208.0,12.27,7.99,3.01,4.79
2022-04-28,300274,40.74,40.05,41.57,39.14,411719,2514226224.0,5.98,-1.5,-0.61,3.66
2022-04-29,300274,41.11,41.66,42.59,39.19,472957,2928792032.0,8.49,4.02,1.61,4.2
2022-05-05,300274,41.51,41.96,43.14,41.03,379488,2421308064.0,5.06,0.72,0.3,3.37
2022-05-06,300274,40.9,41.06,42.34,40.49,207903,1308111776.0,4.41,-2.14,-0.9,1.84
2022-05-09,300274,41.11,42.09,43.53,41.11,220827,1416846192.0,5.89,2.51,1.03,1.96
2022-05-10,300274,41.06,44.64,46.31,40.93,413316,2768273616.0,12.78,6.06,2.55,3.66
2022-05-11,300274,44.88,47.89,49.73,44.64,585355,4180848672.0,11.4,7.28,3.25,5.19
2022-05-12,300274,47.24,47.85,49.04,47.1,255515,1836547216.0,4.05,-0.08,-0.04,2.26
2022-05-13,300274,48.66,47.6,48.67,46.68,238325,1693921104.0,4.16,-0.52,-0.25,2.11
2022-05-16,300274,49.23,48.68,50.93,48.56,284849,2105658368.0,4.98,2.27,1.08,2.52
2022-05-17,300274,48.53,49.92,50.47,48.24,271949,2018866160.0,4.58,2.55,1.24,2.41
2022-05-18,300274,50.68,51.55,52.34,49.17,300282,2285010768.0,6.35,3.27,1.63,2.66
2022-05-19,300274,50.89,55.35,55.63,50.49,413209,3299904304.0,9.97,7.37,3.8,3.66
2022-05-20,300274,55.84,57.41,58.18,54.77,321181,2682015232.0,6.16,3.72,2.06,2.85
2022-05-23,300274,57.28,55.38,57.68,53.46,360423,2949037184.0,7.35,-3.54,-2.03,3.19
2022-05-24,300274,55.11,51.98,55.61,51.69,373064,2971577312.0,7.08,-6.14,-3.4,3.31
2022-05-25,300274,52.27,53.11,53.4,51.33,265791,2083263840.0,3.98,2.17,1.13,2.35
2022-05-26,300274,53.12,52.62,54.11,51.83,206450,1630907232.0,4.29,-0.92,-0.49,1.83
2022-05-27,300274,52.99,52.07,53.85,51.69,194204,1521717376.0,4.1,-1.05,-0.55,1.72
2022-05-30,300274,52.49,51.06,52.75,50.18,346675,2643814720.0,4.94,-1.94,-1.01,3.07
2022-05-31,300274,52.7,53.66,54.12,50.76,406670,3201698928.0,6.58,5.09,2.6,3.6
2022-06-01,300274,53.37,54.27,55.27,52.37,284083,2284536752.0,5.4,1.14,0.61,2.52
2022-06-02,300274,53.44,57.27,57.27,53.44,335996,2784214208.0,7.06,5.53,3.0,2.98
2022-06-06,300274,57.74,62.36,62.65,57.71,563048,5053578496.0,8.63,8.89,5.09,4.99
2022-06-07,300274,63.88,64.5,67.3,63.64,490548,4704049408.0,5.87,3.43,2.14,4.35
2022-06-08,300274,64.28,62.93,64.91,61.91,361854,3379155856.0,4.65,-2.43,-1.57,3.21
2022-06-09,300274,62.93,62.12,64.26,61.36,236724,2190767664.0,4.61,-1.29,-0.81,2.1
2022-06-10,300274,60.86,63.04,63.36,60.13,330435,3019339648.0,5.2,1.48,0.92,2.93
2022-06-13,300274,61.81,60.78,61.82,59.77,339533,3052692064.0,3.25,-3.59,-2.26,3.01
2022-06-14,300274,59.84,59.44,59.87,56.84,375207,3244960736.0,4.99,-2.2,-1.34,3.32
2022-06-15,300274,59.38,58.51,60.52,57.12,401932,3497017072.0,5.72,-1.56,-0.93,3.56
2022-06-16,300274,58.59,60.93,61.84,58.59,361971,3234181840.0,5.55,4.14,2.42,3.21
2022-06-17,300274,59.78,61.19,61.93,59.55,308268,2774687408.0,3.91,0.43,0.26,2.73
2022-06-20,300274,62.01,63.14,64.29,60.29,526956,4871975168.0,6.54,3.19,1.95,4.67
2022-06-21,300274,63.0,59.33,63.05,58.85,526477,4706069248.0,6.65,-6.03,-3.81,4.66
2022-06-22,300274,58.71,63.41,64.85,58.71,691373,6405935360.0,10.35,6.88,4.08,6.13
2022-06-23,300274,63.44,62.54,63.61,60.28,445102,4073542288.0,5.25,-1.37,-0.87,3.94
2022-06-24,300274,63.08,64.73,65.88,62.79,490365,4664115200.0,4.94,3.5,2.19,4.34
2022-06-27,300274,65.85,63.99,66.77,63.95,407028,3902424288.0,4.36,-1.14,-0.74,3.61
2022-06-28,300274,64.63,66.0,66.88,62.97,398938,3819947936.0,6.11,3.14,2.01,3.53
2022-06-29,300274,65.35,62.44,67.87,62.22,424978,4061951680.0,8.56,-5.39,-3.56,3.77
2022-06-30,300274,63.07,66.84,68.59,62.0,426123,4106238480.0,10.55,7.05,4.4,3.78
2022-07-01,300274,67.02,65.19,67.81,64.6,279510,2712949280.0,4.8,-2.47,-1.65,2.48
2022-07-04,300274,64.09,63.33,64.16,61.15,442363,4088316688.0,4.62,-2.85,-1.86,3.92
2022-07-05,300274,62.62,59.45,63.08,58.0,659133,5830521344.0,8.02,-6.13,-3.88,5.84
2022-07-06,300274,60.22,62.69,64.42,60.22,587571,5454768128.0,7.06,5.45,3.24,5.21
2022-07-07,300274,63.8,75.94,75.94,62.63,947971,9742068480.0,21.23,21.14,13.25,8.4
2022-07-08,300274,77.31,71.32,78.13,70.25,714034,7717278208.0,10.38,-6.08,-4.62,6.33
2022-07-11,300274,72.54,76.8,77.05,70.39,668365,7252533760.0,9.34,7.68,5.48,5.92
2022-07-12,300274,75.75,79.49,81.54,74.55,585989,6735990830.0,9.1,3.5,2.69,5.19
2022-07-13,300274,80.31,79.2,83.93,76.06,550530,6414209386.0,9.9,-0.36,-0.29,4.88
2022-07-14,300274,79.42,86.72,90.43,79.42,577157,7166220122.0,13.9,9.49,7.52,5.12
2022-07-15,300274,86.01,86.11,88.97,84.02,409381,5155550031.0,5.71,-0.7,-0.61,3.63
2022-07-18,300274,87.8,87.12,91.67,86.49,496942,6402839584.0,6.02,1.17,1.01,4.4
2022-07-19,300274,86.85,82.84,87.45,82.5,415405,5111833979.0,5.68,-4.91,-4.28,3.68
2022-07-20,300274,82.43,82.93,85.29,80.67,301189,3649021907.0,5.58,0.11,0.09,2.67
2022-07-21,300274,81.93,79.97,84.22,79.94,316432,3755065046.0,5.16,-3.57,-2.96,2.8
2022-07-22,300274,79.99,78.29,80.99,77.12,336146,3854640052.0,4.84,-2.1,-1.68,2.98
2022-07-25,300274,79.02,75.9,79.38,75.18,249618,2778370821.0,5.36,-3.05,-2.39,2.21
2022-07-26,300274,76.21,75.76,77.65,74.22,328839,3652270277.0,4.52,-0.18,-0.14,2.91
2022-07-27,300274,76.02,82.25,82.86,76.02,504626,5865898853.0,9.03,8.57,6.49,4.47
2022-07-28,300274,85.29,85.79,88.43,83.0,435093,5435601993.0,6.6,4.3,3.54,3.86
2022-07-29,300274,86.94,85.19,90.36,85.15,358265,4564145459.0,6.07,-0.7,-0.6,3.18
2022-08-01,300274,84.24,88.18,89.59,83.23,308095,3887555935.0,7.47,3.51,2.99,2.73
2022-08-02,300274,85.32,89.52,91.34,84.57,358251,4552620561.0,7.68,1.52,1.34,3.18
2022-08-03,300274,89.59,82.57,89.98,81.84,398284,4944108568.0,9.09,-7.76,-6.95,3.53
2022-08-04,300274,82.02,81.05,83.32,78.97,308872,3628198856.0,5.27,-1.84,-1.52,2.74
2022-08-05,300274,80.84,79.13,81.62,77.68,281629,3250646089.0,4.86,-2.37,-1.92,2.5
2022-08-08,300274,78.59,81.41,82.2,75.99,290350,3374565135.0,7.85,2.88,2.28,2.57
2022-08-09,300274,80.36,88.26,91.42,79.69,508337,6472832002.0,14.41,8.41,6.85,4.51
2022-08-10,300274,89.72,88.73,90.75,86.27,318715,4095998280.0,5.08,0.53,0.47,2.82
2022-08-11,300274,89.59,86.87,90.31,84.19,262203,3290768313.0,6.9,-2.1,-1.86,2.32
2022-08-12,300274,86.05,84.85,87.44,83.87,189926,2362256112.0,4.11,-2.33,-2.02,1.68
2022-08-15,300274,83.87,90.29,91.59,83.87,345182,4497428145.0,9.1,6.41,5.44,3.06
2022-08-16,300274,90.31,90.66,94.7,89.9,369806,4954654152.0,5.32,0.41,0.37,3.28
2022-08-17,300274,91.53,93.17,95.83,91.53,294939,4006357964.0,4.74,2.77,2.51,2.61
2022-08-18,300274,92.97,96.78,98.19,92.52,347912,4845566476.0,6.09,3.87,3.61,3.08
2022-08-19,300274,96.61,95.58,99.12,92.05,402773,5545116295.0,7.31,-1.24,-1.2,3.57
2022-08-22,300274,93.9,96.68,97.96,93.18,266801,3711831599.0,5.0,1.15,1.1,2.36
2022-08-23,300274,96.04,100.12,103.2,95.33,287914,4184655455.0,8.14,3.56,3.44,2.55
2022-08-24,300274,100.91,94.3,101.62,93.47,317435,4438278989.0,8.14,-5.81,-5.82,2.81
2022-08-25,300274,95.32,91.27,96.32,89.69,341864,4558592630.0,7.03,-3.21,-3.03,3.03
2022-08-26,300274,92.74,90.77,95.32,90.46,267030,3574770821.0,5.32,-0.55,-0.5,2.37
2022-08-29,300274,83.86,91.13,94.82,82.5,337210,4419197540.0,13.57,0.4,0.36,2.99
2022-08-30,300274,91.6,87.64,92.46,87.53,276942,3578265478.0,5.41,-3.83,-3.49,2.45
2022-08-31,300274,88.22,76.26,88.59,76.06,628485,7296268051.0,14.3,-12.98,-11.38,5.57
2022-09-01,300274,76.74,76.55,78.44,75.34,277851,3117668105.0,4.07,0.38,0.29,2.46
2022-09-02,300274,77.41,74.3,77.47,71.36,345173,3741400086.0,7.98,-2.94,-2.25,3.06
2022-09-05,300274,73.95,80.25,81.06,73.18,361787,4159710506.0,10.61,8.01,5.95,3.2
2022-09-06,300274,80.41,84.28,84.99,78.91,362890,4352728139.0,7.58,5.02,4.03,3.21
2022-09-07,300274,83.84,83.97,87.15,83.21,274862,3405456032.0,4.67,-0.37,-0.31,2.43
2022-09-08,300274,85.29,83.42,87.3,83.26,201882,2493337393.0,4.81,-0.65,-0.55,1.79
2022-09-09,300274,83.5,82.57,83.93,80.92,176090,2108102490.0,3.61,-1.02,-0.85,1.56
2022-09-13,300274,84.29,81.25,84.57,80.47,160246,1904386825.0,4.97,-1.6,-1.32,1.42
2022-09-14,300274,79.83,80.69,83.4,79.34,196032,2312152019.0,5.0,-0.69,-0.56,1.74
2022-09-15,300274,80.73,73.54,81.71,72.38,407821,4462363854.0,11.56,-8.86,-7.15,3.61
2022-09-16,300274,73.26,75.33,78.08,73.26,284902,3162370139.0,6.55,2.43,1.79,2.52
2022-09-19,300274,74.57,74.85,77.65,73.86,198667,2193645238.0,5.03,-0.64,-0.48,1.76
2022-09-20,300274,76.48,78.23,81.21,76.12,306911,3523053539.0,6.8,4.52,3.38,2.72
2022-09-21,300274,77.42,77.27,79.77,76.34,192753,2192007992.0,4.38,-1.23,-0.96,1.71
2022-09-22,300274,76.19,78.23,80.18,74.91,213576,2437732623.0,6.82,1.24,0.96,1.89
2022-09-23,300274,79.77,77.38,80.28,74.9,235906,2652536621.0,6.88,-1.09,-0.85,2.09
2022-09-26,300274,77.4,82.44,83.99,76.69,340088,4041578435.0,9.43,6.54,5.06,3.01
2022-09-27,300274,82.86,81.71,83.39,79.99,217031,2567788565.0,4.12,-0.89,-0.73,1.92
2022-09-28,300274,82.43,77.6,83.14,76.97,249468,2856118952.0,7.55,-5.03,-4.11,2.21
2022-09-29,300274,78.72,77.77,78.92,74.9,177116,1994802306.0,5.18,0.22,0.17,1.57
2022-09-30,300274,76.34,75.71,78.68,73.83,219572,2437939228.0,6.24,-2.65,-2.06,1.95
2022-10-10,300274,75.98,77.0,79.47,75.52,212127,2385527444.0,5.22,1.7,1.29,1.88
2022-10-11,300274,77.02,79.99,81.49,76.26,232112,2699015039.0,6.79,3.88,2.99,2.06
2022-10-12,300274,80.03,86.72,86.72,78.06,313941,3776825836.0,10.83,8.41,6.73,2.78
2022-10-13,300274,86.01,88.08,91.22,85.29,284167,3674113237.0,6.84,1.57,1.36,2.52
2022-10-14,300274,89.84,91.01,93.24,85.86,302988,3934627910.0,8.38,3.33,2.93,2.68
2022-10-17,300274,89.59,88.93,90.31,86.58,204279,2620548612.0,4.1,-2.29,-2.08,1.81
2022-10-18,300274,88.98,93.01,95.94,87.8,274550,3684727074.0,9.15,4.59,4.08,2.43
2022-10-19,300274,92.45,91.24,96.02,90.94,232160,3135293680.0,5.46,-1.9,-1.77,2.06
2022-10-20,300274,90.31,88.16,90.86,86.94,208637,2683288460.0,4.3,-3.38,-3.08,1.85
2022-10-21,300274,87.18,91.01,92.28,86.97,220632,2877253215.0,6.02,3.23,2.85,1.95
2022-10-24,300274,89.3,86.72,90.06,86.42,199370,2548880328.0,4.0,-4.71,-4.29,1.77
2022-10-25,300274,86.94,89.35,91.95,86.02,210015,2722804096.0,6.84,3.03,2.63,1.86
2022-10-26,300274,90.09,91.52,93.17,87.73,221821,2907609778.0,6.09,2.43,2.17,1.97
2022-10-27,300274,98.19,91.75,99.62,91.16,375738,5188646204.0,9.24,0.25,0.23,3.33
2022-10-28,300274,90.38,88.97,93.45,88.73,216640,2852599817.0,5.14,-3.03,-2.78,1.92
2022-10-31,300274,87.44,90.25,91.74,87.29,185706,2416821470.0,5.0,1.44,1.28,1.65
2022-11-01,300274,91.02,93.16,93.53,90.28,242798,3239866939.0,3.6,3.22,2.91,2.15
2022-11-02,300274,91.74,91.8,93.44,90.63,217023,2885100767.0,3.02,-1.46,-1.36,1.92
2022-11-03,300274,90.86,93.53,95.23,90.74,205914,2782737362.0,4.89,1.88,1.73,1.82
2022-11-04,300274,92.96,96.32,97.05,92.48,265496,3648614988.0,4.89,2.98,2.79,2.35
2022-11-07,300274,95.32,92.5,96.72,91.89,251119,3399807723.0,5.01,-3.97,-3.82,2.22
2022-11-08,300274,91.9,88.8,92.49,85.74,349563,4439029577.0,7.3,-4.0,-3.7,3.1
2022-11-09,300274,87.51,86.74,88.15,86.25,158632,2007910690.0,2.14,-2.32,-2.06,1.41
2022-11-10,300274,85.35,83.93,87.43,83.14,184876,2278721703.0,4.95,-3.24,-2.81,1.64
2022-11-11,300274,87.44,84.98,87.8,83.83,210094,2618283404.0,4.73,1.25,1.05,1.86
2022-11-14,300274,83.93,79.53,84.5,78.12,337886,3966534001.0,7.51,-6.41,-5.45,2.99
2022-11-15,300274,79.2,81.7,81.71,79.2,301760,3550332720.0,3.16,2.73,2.17,2.67
2022-11-16,300274,80.99,79.49,81.84,78.79,192507,2240342265.0,3.73,-2.71,-2.21,1.71
2022-11-17,300274,78.95,78.88,80.8,77.41,190174,2187345567.0,4.26,-0.77,-0.61,1.68
2022-11-18,300274,79.2,78.76,80.99,76.34,237152,2747432114.0,5.9,-0.15,-0.12,2.1
2022-11-21,300274,78.84,78.7,80.42,78.13,180544,2086932178.0,2.91,-0.08,-0.06,1.6
2022-11-22,300274,78.63,75.89,78.7,75.47,244748,2727631654.0,4.1,-3.57,-2.81,2.17
2022-11-23,300274,76.12,80.86,81.48,75.28,303945,3495308970.0,8.17,6.55,4.97,2.69
2022-11-24,300274,80.14,81.73,83.21,79.71,235538,2810942265.0,4.33,1.08,0.87,2.09
2022-11-25,300274,79.72,78.05,80.78,77.98,185536,2143476068.0,3.43,-4.5,-3.68,1.64
2022-11-28,300274,75.98,80.21,80.83,75.89,175100,2028401512.0,6.33,2.77,2.16,1.55
2022-11-29,300274,79.56,78.6,80.1,77.78,157750,1805680630.0,2.89,-2.01,-1.61,1.4
2022-11-30,300274,78.13,78.84,79.8,77.64,148943,1707203614.0,2.75,0.31,0.24,1.32
2022-12-01,300274,79.62,79.5,80.92,78.27,199387,2313333305.0,3.36,0.84,0.66,1.77
2022-12-02,300274,79.97,82.49,83.86,79.08,294504,3534436121.0,6.01,3.76,2.99,2.61
2022-12-05,300274,78.76,74.24,78.84,72.87,554188,6117888605.0,7.24,-10.0,-8.25,4.91
2022-12-06,300274,74.17,71.97,74.22,69.32,438456,4605229744.0,6.6,-3.06,-2.27,3.88
2022-12-07,300274,71.04,72.49,73.52,71.04,263982,2798110670.0,3.45,0.72,0.52,2.34
2022-12-08,300274,72.36,73.27,75.83,71.84,278920,3024552952.0,5.5,1.08,0.78,2.47
2022-12-09,300274,73.31,72.97,73.81,71.39,227747,2417086735.0,3.3,-0.41,-0.3,2.02
2022-12-12,300274,72.27,71.62,73.26,71.38,166925,1758759449.0,2.58,-1.85,-1.35,1.48
2022-12-13,300274,71.68,68.61,72.32,68.54,282137,2887875881.0,5.28,-4.2,-3.01,2.5
2022-12-14,300274,68.81,66.96,69.39,66.06,344011,3391315798.0,4.85,-2.4,-1.65,3.05
2022-12-15,300274,67.12,68.33,68.45,66.46,190605,1894742139.0,2.97,2.05,1.37,1.69
2022-12-16,300274,67.94,66.67,68.28,66.2,157620,1552137627.0,3.04,-2.43,-1.66,1.4
2022-12-19,300274,66.69,66.17,68.53,65.63,175792,1728944735.0,4.35,-0.75,-0.5,1.56
2022-12-20,300274,65.81,66.06,67.74,65.15,199018,1936558192.0,3.91,-0.17,-0.11,1.76
2022-12-21,300274,65.99,64.86,66.22,64.44,147068,1411578880.0,2.69,-1.82,-1.2,1.3
2022-12-22,300274,65.51,63.94,65.64,63.94,139696,1331247238.0,2.62,-1.42,-0.92,1.24
2022-12-23,300274,63.92,62.05,64.37,61.41,176725,1628764286.0,4.63,-2.96,-1.89,1.57
2022-12-26,300274,62.78,69.16,69.18,62.3,396241,3888203544.0,11.09,11.46,7.11,3.51
2022-12-27,300274,69.17,73.37,73.54,68.81,417780,4399285622.0,6.84,6.09,4.21,3.7
2022-12-28,300274,72.45,74.62,75.48,72.18,339842,3690184462.0,4.5,1.7,1.25,3.01
2022-12-29,300274,74.54,74.37,75.91,73.79,181104,1975573647.0,2.84,-0.34,-0.25,1.6
2022-12-30,300274,75.12,76.55,78.13,73.99,271254,3029857775.0,5.57,2.93,2.18,2.4
2023-01-03,300274,75.27,79.28,80.61,75.23,292910,3339690682.0,7.03,3.57,2.73,2.59
2023-01-04,300274,78.84,76.87,79.49,76.41,229285,2597163311.0,3.88,-3.04,-2.41,2.03
2023-01-05,300274,76.43,78.06,79.45,76.43,180807,2066807842.0,3.93,1.55,1.19,1.6
2023-01-06,300274,78.13,82.5,84.38,78.13,324913,3925001669.0,8.01,5.69,4.44,2.88
2023-01-09,300274,83.11,82.78,85.61,81.71,247044,3014031362.0,4.73,0.34,0.28,2.19
2023-01-10,300274,83.64,83.8,85.11,82.82,168028,2056402414.0,2.77,1.23,1.02,1.49
2023-01-11,300274,83.76,83.83,85.61,82.65,181864,2227634139.0,3.53,0.04,0.03,1.61
2023-01-12,300274,83.83,82.7,84.4,82.3,153138,1852630599.0,2.51,-1.35,-1.13,1.36
2023-01-13,300274,83.54,82.65,83.61,82.07,150696,1815830917.0,1.86,-0.06,-0.05,1.33
2023-01-16,300274,82.57,83.56,86.03,81.85,187809,2296942744.0,5.06,1.1,0.91,1.66
2023-01-17,300274,83.58,83.64,85.15,81.91,118302,1432628387.0,3.88,0.1,0.08,1.05
2023-01-18,300274,83.86,83.64,84.72,82.43,96493,1174719070.0,2.74,0.0,0.0,0.85
2023-01-19,300274,83.64,82.5,84.49,82.19,117874,1420138328.0,2.75,-1.36,-1.14,1.04
2023-01-20,300274,85.99,88.55,88.55,84.06,304838,3861878011.0,5.44,7.33,6.05,2.7
2023-01-30,300274,90.31,90.23,93.17,88.59,252348,3322878840.0,5.17,1.9,1.68,2.23
2023-01-31,300274,89.6,89.59,91.02,87.66,151782,1973692338.0,3.72,-0.71,-0.64,1.34
2023-02-01,300274,89.59,86.75,89.59,84.29,279825,3513244625.0,5.92,-3.17,-2.84,2.48
2023-02-02,300274,86.75,85.47,87.3,84.9,162263,2018459668.0,2.77,-1.48,-1.28,1.44
2023-02-03,300274,85.13,84.53,85.84,83.14,142016,1738007754.0,3.16,-1.1,-0.94,1.26
2023-02-06,300274,84.07,83.42,84.79,82.11,147135,1777406307.0,3.17,-1.31,-1.11,1.3
2023-02-07,300274,84.07,82.42,85.29,81.28,163764,1971277980.0,4.81,-1.2,-1.0,1.45
2023-02-08,300274,82.32,83.03,84.92,82.14,133098,1612272192.0,3.37,0.74,0.61,1.18
2023-02-09,300274,82.48,84.51,86.14,80.83,223967,2738402224.0,6.4,1.78,1.48,1.98
2023-02-10,300274,83.49,82.86,84.03,82.23,115292,1392370314.0,2.13,-1.95,-1.65,1.02
2023-02-13,300274,82.23,83.08,83.95,82.08,95310,1152368387.0,2.26,0.27,0.22,0.84
2023-02-14,300274,83.5,82.05,83.69,79.93,178798,2124359730.0,4.53,-1.24,-1.03,1.58
2023-02-15,300274,82.42,79.84,83.4,79.55,188012,2211731104.0,4.69,-2.69,-2.21,1.66
2023-02-16,300274,80.13,79.4,81.13,78.74,132032,1537730908.0,2.99,-0.55,-0.44,1.17
2023-02-17,300274,79.0,76.85,79.45,76.69,154633,1756449258.0,3.48,-3.21,-2.55,1.37
2023-02-20,300274,76.9,81.59,81.71,76.75,243200,2841421270.0,6.45,6.17,4.74,2.15
2023-02-21,300274,80.99,80.71,81.25,78.51,177471,2065661554.0,3.36,-1.08,-0.88,1.57
2023-02-22,300274,79.62,80.73,83.24,79.58,155868,1854344060.0,4.53,0.02,0.02,1.38
2023-02-23,300274,80.72,84.06,84.42,80.72,251243,3041548193.0,4.58,4.12,3.33,2.22
2023-02-24,300274,83.86,82.93,84.27,82.12,121061,1462460216.0,2.56,-1.34,-1.13,1.07
2023-02-27,300274,81.98,82.43,84.93,80.42,152448,1842686577.0,5.44,-0.6,-0.5,1.35
2023-02-28,300274,82.28,82.14,82.81,81.21,92938,1108067176.0,1.94,-0.35,-0.29,0.82
2023-03-01,300274,81.77,79.13,82.28,78.26,225769,2606847700.0,4.89,-3.66,-3.01,2.0
2023-03-02,300274,79.2,77.59,79.7,76.53,196115,2226485625.0,4.01,-1.95,-1.54,1.74
2023-03-03,300274,77.99,76.99,78.83,76.69,120666,1365217947.0,2.76,-0.77,-0.6,1.07
2023-03-06,300274,77.35,81.62,82.07,75.12,341977,3947329040.0,9.03,6.01,4.63,3.03
2023-03-07,300274,80.96,82.42,83.34,80.28,222334,2653870207.0,3.75,0.98,0.8,1.97
2023-03-08,300274,82.28,79.55,83.0,79.09,184711,2165907694.0,4.74,-3.48,-2.87,1.64
2023-03-09,300274,78.89,78.69,80.28,77.85,120527,1389629716.0,3.05,-1.08,-0.86,1.07
2023-03-10,300274,78.49,78.11,79.27,76.57,151955,1726237532.0,3.43,-0.74,-0.58,1.35
2023-03-13,300274,77.12,76.27,78.7,75.75,165444,1855026960.0,3.78,-2.36,-1.84,1.47
2023-03-14,300274,75.98,72.2,76.62,69.6,459335,4837152889.0,9.2,-5.34,-4.07,4.07
2023-03-15,300274,72.4,71.62,74.45,70.76,224289,2370283172.0,5.11,-0.8,-0.58,1.99
2023-03-16,300274,70.26,66.97,71.24,66.14,438551,4361754546.0,7.12,-6.49,-4.65,3.88
2023-03-17,300274,68.06,65.35,68.1,64.74,334936,3235898551.0,5.02,-2.42,-1.62,2.97
2023-03-20,300274,64.6,67.88,69.65,63.81,338617,3350811291.0,8.94,3.87,2.53,3.0
2023-03-21,300274,68.1,69.22,69.85,67.31,330390,3331809422.0,3.74,1.97,1.34,2.93
2023-03-22,300274,69.81,69.67,70.71,68.57,235711,2406566664.0,3.09,0.65,0.45,2.09
2023-03-23,300274,69.14,68.1,69.39,67.6,191609,1921461228.0,2.57,-2.25,-1.57,1.7
2023-03-24,300274,68.09,69.1,70.62,65.95,257763,2594725504.0,6.86,1.47,1.0,2.28
2023-03-27,300274,68.18,71.97,72.67,68.18,389834,4049514148.0,6.5,4.15,2.87,3.45
2023-03-28,300274,70.98,70.94,71.88,70.3,218413,2272627835.0,2.2,-1.43,-1.03,1.93
2023-03-29,300274,71.34,71.41,72.75,70.35,223179,2344802405.0,3.38,0.66,0.47,1.98
2023-03-30,300274,70.78,72.07,72.4,69.57,216301,2259840836.0,3.96,0.92,0.66,1.92
2023-03-31,300274,72.1,71.58,73.51,70.96,219677,2324289172.0,3.54,-0.68,-0.49,1.95
2023-04-03,300274,70.96,72.32,73.37,70.21,223508,2357093293.0,4.41,1.03,0.74,1.98
2023-04-04,300274,71.72,68.77,71.95,67.17,403479,4065397672.0,6.61,-4.91,-3.55,3.57
2023-04-06,300274,68.79,68.86,69.96,67.26,232278,2329755542.0,3.93,0.13,0.09,2.06
2023-04-07,300274,68.1,67.71,69.3,67.29,169033,1691335489.0,2.92,-1.67,-1.15,1.5
2023-04-10,300274,68.13,69.14,69.22,67.53,256283,2581727750.0,2.5,2.11,1.43,2.27
2023-04-11,300274,69.53,70.12,71.27,68.18,327716,3356564314.0,4.47,1.42,0.98,2.9
2023-04-12,300274,69.41,67.95,70.61,67.44,224522,2256132976.0,4.52,-3.09,-2.17,1.99
2023-04-13,300274,68.09,68.13,70.53,65.96,222826,2243459408.0,6.73,0.26,0.18,1.97
2023-04-14,300274,67.4,69.56,71.32,67.39,316378,3243662742.0,5.77,2.1,1.43,2.8
2023-04-17,300274,69.17,70.02,70.46,68.98,178479,1823276153.0,2.13,0.66,0.46,1.58
2023-04-18,300274,70.83,75.18,75.53,70.83,496980,5374653984.0,6.71,7.37,5.16,4.4
2023-04-19,300274,75.18,74.62,75.98,72.79,300517,3270329845.0,4.24,-0.74,-0.56,2.66
2023-04-20,300274,74.04,72.17,74.32,71.54,245380,2597757032.0,3.73,-3.28,-2.45,2.17
2023-04-21,300274,72.38,75.26,77.3,72.25,381633,4186968315.0,7.0,4.28,3.09,3.38
2023-04-24,300274,75.31,70.53,75.37,68.81,403353,4172046920.0,8.72,-6.28,-4.73,3.57
2023-04-25,300274,72.75,69.85,75.23,69.56,419271,4434259920.0,8.04,-0.96,-0.68,3.71
2023-04-26,300274,68.1,80.62,82.43,67.93,752266,8462653112.0,20.76,15.42,10.77,6.66
2023-04-27,300274,78.84,79.88,81.28,78.13,353635,4108053024.0,3.91,-0.92,-0.74,3.13
2023-04-28,300274,78.99,77.22,80.18,75.76,352323,3973628977.0,5.53,-3.33,-2.66,3.12
2023-05-04,300274,75.26,77.41,80.25,75.15,340812,3875389900.0,6.6,0.25,0.19,3.02
2023-05-05,300274,76.42,73.48,76.69,71.81,327881,3523811872.0,6.3,-5.08,-3.93,2.9
2023-05-08,300274,73.49,73.69,74.42,71.07,248607,2652432865.0,4.56,0.29,0.21,2.2
2023-05-09,300274,73.76,73.18,75.19,72.04,208344,2234649257.0,4.27,-0.69,-0.51,1.85
2023-05-10,300274,72.73,75.15,75.66,70.39,304613,3274340306.0,7.2,2.69,1.97,2.7
2023-05-11,300274,74.11,76.05,78.84,73.97,293689,3281582195.0,6.48,1.2,0.9,2.6
2023-05-12,300274,75.96,74.26,77.25,74.19,172320,1903267656.0,4.02,-2.35,-1.79,1.53
2023-05-15,300274,75.26,79.91,80.55,75.18,340280,3918237824.0,7.23,7.61,5.65,3.01
2023-05-16,300274,79.56,79.93,82.86,79.12,294136,3465618504.0,4.68,0.03,0.02,2.6
